retina,id,i,j,unit_num,ntrials,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
R1_E3_AMES_230min_blue_checkerboard_durations,"R1_E3_AMES_230min_blue_checkerboard_durations_(7, 6)_1",7,6,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,13,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
R1_E3_AMES_230min_blue_checkerboard_durations,"R1_E3_AMES_230min_blue_checkerboard_durations_(6, 6)_0",6,6,0,16,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
R1_E3_AMES_230min_blue_checkerboard_durations,"R1_E3_AMES_230min_blue_checkerboard_durations_(5, 5)_0",5,5,0,16,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
R1_E3_AMES_230min_blue_checkerboard_durations,"R1_E3_AMES_230min_blue_checkerboard_durations_(6, 7)_0",6,7,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0
R1_E3_AMES_230min_blue_checkerboard_durations,"R1_E3_AMES_230min_blue_checkerboard_durations_(5, 6)_0",5,6,0,16,0,0,0,0,0,0,0,0,0,1,10,58,26,1,2,8,31,14,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
R1_E3_AMES_230min_blue_checkerboard_durations,"R1_E3_AMES_230min_blue_checkerboard_durations_(5, 6)_2",5,6,2,16,0,0,0,0,0,0,0,0,0,0,1,9,3,0,0,3,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
R1_E3_AMES_230min_blue_checkerboard_durations,"R1_E3_AMES_230min_blue_checkerboard_durations_(5, 6)_3",5,6,3,16,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
R1_E3_AMES_230min_blue_checkerboard_durations,"R1_E3_AMES_230min_blue_checkerboard_durations_(5, 6)_1",5,6,1,16,0,0,0,0,0,0,0,0,0,0,3,6,4,1,1,5,11,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0.0
R1_E3_AMES_230min_blue_checkerboard_durations,"R1_E3_AMES_230min_blue_checkerboard_durations_(5, 7)_4",5,7,4,16,0,3,4,3,2,1,0,1,2,2,12,28,10,9,4,2,16,17,21,29,16,9,3,1,0,0,1,0,5,1,4,0,3,1,0.0
R1_E3_AMES_230min_blue_checkerboard_durations,"R1_E3_AMES_230min_blue_checkerboard_durations_(5, 7)_0",5,7,0,16,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0
R1_E3_AMES_230min_blue_checkerboard_durations,"R1_E3_AMES_230min_blue_checkerboard_durations_(5, 7)_3",5,7,3,16,0,0,1,0,0,0,0,0,0,0,4,17,9,4,10,6,3,2,2,1,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0
R1_E3_AMES_230min_blue_checkerboard_durations,"R1_E3_AMES_230min_blue_checkerboard_durations_(5, 7)_1",5,7,1,16,0,0,2,0,1,1,0,0,0,2,3,11,0,8,0,3,3,4,2,3,1,2,1,0,0,0,0,0,1,1,0,0,1,0,0.0
R1_E3_AMES_230min_blue_checkerboard_durations,"R1_E3_AMES_230min_blue_checkerboard_durations_(5, 7)_2",5,7,2,16,0,1,0,0,0,0,0,0,0,0,16,62,16,12,9,7,9,6,1,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0
R1_E3_AMES_230min_blue_checkerboard_durations,"R1_E3_AMES_230min_blue_checkerboard_durations_(4, 4)_1",4,4,1,16,0,0,0,0,0,0,0,0,0,0,19,121,29,17,18,17,29,32,9,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
R1_E3_AMES_230min_blue_checkerboard_durations,"R1_E3_AMES_230min_blue_checkerboard_durations_(4, 4)_0",4,4,0,16,0,0,0,0,0,0,0,0,0,0,4,29,4,5,2,3,25,49,22,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
R1_E3_AMES_230min_blue_checkerboard_durations,"R1_E3_AMES_230min_blue_checkerboard_durations_(4, 4)_3",4,4,3,16,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,8,155,61,23,14,11,2,3,0,0,0,0,0,0,0,0,0,0,1,0.0
R1_E3_AMES_230min_blue_checkerboard_durations,"R1_E3_AMES_230min_blue_checkerboard_durations_(4, 4)_2",4,4,2,16,0,0,0,0,0,0,0,0,0,0,1,10,1,3,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
R1_E3_AMES_230min_blue_checkerboard_durations,"R1_E3_AMES_230min_blue_checkerboard_durations_(4, 5)_0",4,5,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0
R1_E3_AMES_230min_blue_checkerboard_durations,"R1_E3_AMES_230min_blue_checkerboard_durations_(4, 7)_2",4,7,2,16,0,2,0,0,0,0,0,0,1,1,3,25,10,7,10,12,33,22,5,6,1,1,0,2,0,0,0,1,0,0,3,0,2,0,0.0
R1_E3_AMES_230min_blue_checkerboard_durations,"R1_E3_AMES_230min_blue_checkerboard_durations_(4, 7)_1",4,7,1,16,0,0,0,0,0,1,0,0,0,0,6,13,2,0,1,1,16,11,3,2,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1.0
R1_E3_AMES_230min_blue_checkerboard_durations,"R1_E3_AMES_230min_blue_checkerboard_durations_(4, 7)_0",4,7,0,16,1,0,3,2,0,2,1,0,0,0,7,35,13,8,8,12,47,16,9,2,1,1,0,0,0,0,0,1,3,5,2,0,0,1,0.0
R1_E3_AMES_230min_blue_checkerboard_durations,"R1_E3_AMES_230min_blue_checkerboard_durations_(4, 6)_0",4,6,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
R1_E3_AMES_240min_letters,"R1_E3_AMES_240min_letters_(3, 6)_3",3,6,3,20,0,1,0,0,0,3,0,0,0,0,6,8,16,33,19,9,13,2,18,10,10,10,9,5,2,4,0,1,1,0,0,0,0,1,0.0
R1_E3_AMES_240min_letters,"R1_E3_AMES_240min_letters_(3, 6)_4",3,6,4,20,0,2,0,0,0,0,0,0,0,0,121,131,98,126,73,45,29,14,18,7,7,3,6,1,2,2,0,1,0,1,0,1,0,2,0.0
R1_E3_AMES_240min_letters,"R1_E3_AMES_240min_letters_(3, 6)_1",3,6,1,20,1,1,0,0,0,1,0,0,0,0,79,110,86,95,58,68,60,22,17,4,6,2,1,0,0,0,0,0,0,0,0,0,1,0,0.0
R1_E3_AMES_240min_letters,"R1_E3_AMES_240min_letters_(3, 6)_0",3,6,0,20,0,0,0,0,0,0,0,0,0,0,12,7,8,6,9,4,1,8,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
R1_E3_AMES_240min_letters,"R1_E3_AMES_240min_letters_(3, 6)_2",3,6,2,20,0,0,0,0,0,0,0,0,0,0,14,31,22,15,17,39,66,60,14,11,15,14,6,5,3,1,1,1,0,0,0,0,0,0,0.0
R1_E3_AMES_240min_letters,"R1_E3_AMES_240min_letters_(3, 7)_4",3,7,4,20,3,1,4,4,4,3,4,3,1,5,1,22,13,5,1,24,44,37,50,41,31,28,19,20,17,16,16,13,11,12,9,11,10,8,12.0
R1_E3_AMES_240min_letters,"R1_E3_AMES_240min_letters_(3, 7)_3",3,7,3,20,0,1,3,2,1,3,1,1,0,0,2,10,5,0,2,10,23,20,18,16,17,7,11,7,5,6,6,3,5,3,4,4,2,4,1.0
R1_E3_AMES_240min_letters,"R1_E3_AMES_240min_letters_(3, 7)_1",3,7,1,20,0,0,1,2,2,1,1,0,0,0,23,37,27,7,6,29,20,10,10,9,13,8,9,20,17,18,11,11,7,4,4,5,6,4,5.0
R1_E3_AMES_240min_letters,"R1_E3_AMES_240min_letters_(3, 7)_2",3,7,2,20,0,0,0,0,0,0,0,0,0,0,73,162,65,21,23,68,45,31,11,7,4,5,2,5,0,5,3,0,3,2,1,0,2,2,2.0
R1_E3_AMES_240min_letters,"R1_E3_AMES_240min_letters_(3, 7)_0",3,7,0,20,0,0,0,0,0,1,1,0,1,0,10,24,12,0,0,18,3,3,1,1,0,0,6,15,15,14,6,7,5,2,1,0,3,2,2.0
R1_E3_AMES_240min_letters,"R1_E3_AMES_240min_letters_(3, 5)_1",3,5,1,20,1,0,0,0,0,0,0,0,0,0,29,55,39,30,19,19,45,23,3,1,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0.0
R1_E3_AMES_240min_letters,"R1_E3_AMES_240min_letters_(3, 5)_2",3,5,2,20,0,0,0,2,0,0,0,0,0,0,62,73,68,66,51,33,109,29,12,8,3,2,0,1,0,0,3,0,2,0,0,0,0,1,1.0
R1_E3_AMES_240min_letters,"R1_E3_AMES_240min_letters_(3, 5)_3",3,5,3,20,1,0,0,0,0,0,0,0,0,0,10,13,9,10,3,3,8,1,8,7,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0.0
R1_E3_AMES_240min_letters,"R1_E3_AMES_240min_letters_(3, 5)_4",3,5,4,20,0,0,0,0,0,0,0,0,0,0,17,41,57,46,35,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
R1_E3_AMES_240min_letters,"R1_E3_AMES_240min_letters_(3, 5)_0",3,5,0,20,0,0,0,0,0,0,0,0,0,0,49,81,51,32,28,5,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
R1_E3_AMES_240min_letters,"R1_E3_AMES_240min_letters_(3, 4)_4",3,4,4,20,2,3,0,0,2,0,0,0,2,0,17,44,24,28,13,9,108,76,53,39,48,40,30,31,27,13,11,6,8,4,2,9,6,4,0.0
R1_E3_AMES_240min_letters,"R1_E3_AMES_240min_letters_(3, 4)_5",3,4,5,20,0,0,0,0,0,0,0,0,0,0,22,24,22,23,12,3,15,2,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0.0
R1_E3_AMES_240min_letters,"R1_E3_AMES_240min_letters_(3, 4)_2",3,4,2,20,0,0,0,0,0,0,0,0,0,0,22,30,21,25,20,15,36,14,3,8,6,2,1,1,3,1,1,1,0,2,0,0,0,1,0.0
R1_E3_AMES_240min_letters,"R1_E3_AMES_240min_letters_(3, 4)_3",3,4,3,20,1,1,1,0,1,1,0,1,0,0,19,43,19,19,26,19,50,65,32,18,13,20,23,23,20,12,12,7,3,1,0,0,1,0,0.0
R1_E3_AMES_240min_letters,"R1_E3_AMES_240min_letters_(3, 4)_1",3,4,1,20,2,3,1,0,2,3,0,1,0,0,58,135,106,94,79,39,60,38,19,23,13,12,9,8,5,2,1,2,4,1,1,1,2,3,0.0
R1_E3_AMES_240min_letters,"R1_E3_AMES_240min_letters_(3, 4)_0",3,4,0,20,0,0,0,0,0,0,0,0,0,0,36,63,64,63,49,20,22,9,8,7,4,1,10,7,6,4,0,2,0,0,0,0,0,0,0.0
R1_E3_AMES_240min_letters,"R1_E3_AMES_240min_letters_(2, 7)_0",2,7,0,20,0,1,0,0,0,0,0,0,0,0,31,47,36,26,11,34,46,9,2,6,4,5,7,1,4,1,0,0,0,0,2,1,3,1,0.0
R1_E3_AMES_240min_letters,"R1_E3_AMES_240min_letters_(2, 7)_1",2,7,1,20,2,0,0,0,0,0,1,0,0,0,116,190,82,44,27,81,57,23,30,41,48,22,11,6,4,1,0,2,1,1,3,1,8,7,6.0
R1_E3_AMES_240min_letters,"R1_E3_AMES_240min_letters_(2, 6)_0",2,6,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
R1_E3_AMES_240min_letters,"R1_E3_AMES_240min_letters_(1, 7)_0",1,7,0,20,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
R1_E3_AMES_240min_letters,"R1_E3_AMES_240min_letters_(2, 5)_0",2,5,0,20,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0
R1_E3_AMES_240min_letters,"R1_E3_AMES_240min_letters_(1, 6)_0",1,6,0,20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.0
R1_E3_AMES_240min_letters,"R1_E3_AMES_240min_letters_(0, 6)_3",0,6,3,20,4,0,1,1,2,4,0,2,2,4,1,0,0,1,0,81,89,42,31,20,17,23,22,18,9,13,9,11,5,9,2,7,2,4,5.0
R1_E3_AMES_240min_letters,"R1_E3_AMES_240min_letters_(0, 6)_2",0,6,2,20,4,3,4,4,2,2,5,2,4,1,16,27,17,12,11,24,26,19,26,27,21,14,13,10,6,6,4,7,4,8,6,6,2,9,5.0
R1_E3_AMES_240min_letters,"R1_E3_AMES_240min_letters_(0, 6)_1",0,6,1,20,0,0,1,0,0,0,0,0,0,1,21,50,25,16,14,28,18,7,3,5,1,0,0,1,1,1,1,2,0,1,0,0,0,0,0.0
R1_E3_AMES_240min_letters,"R1_E3_AMES_240min_letters_(0, 6)_0",0,6,0,20,0,0,1,1,1,0,1,0,0,1,5,10,30,27,23,9,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0
R1_E3_AMES_240min_letters,"R1_E3_AMES_240min_letters_(0, 6)_4",0,6,4,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,14,41,26,12,10,9,11,10,5,8,3,3,2,1,1,0,0,0,0,0.0
R1_E3_AMES_240min_letters,"R1_E3_AMES_240min_letters_(1, 5)_4",1,5,4,20,0,1,0,1,1,0,0,1,3,0,12,104,81,86,88,60,74,56,36,28,41,42,25,26,20,25,25,19,22,19,20,15,10,12,15.0
R1_E3_AMES_240min_letters,"R1_E3_AMES_240min_letters_(1, 5)_2",1,5,2,20,0,0,0,1,1,0,0,0,1,1,32,73,69,66,68,28,78,49,38,48,28,36,31,26,27,30,28,23,19,15,12,17,4,7,15.0
R1_E3_AMES_240min_letters,"R1_E3_AMES_240min_letters_(1, 5)_0",1,5,0,20,0,0,0,0,0,0,0,0,1,0,106,199,199,179,143,109,164,126,53,36,25,22,26,22,26,16,23,18,22,15,13,13,11,6,8.0
R1_E3_AMES_240min_letters,"R1_E3_AMES_240min_letters_(1, 5)_1",1,5,1,20,0,0,0,0,0,0,0,0,0,0,39,57,68,72,78,44,63,36,7,17,4,7,8,3,6,4,6,2,6,7,2,3,0,0,0.0
R1_E3_AMES_240min_letters,"R1_E3_AMES_240min_letters_(1, 5)_3",1,5,3,20,0,0,0,0,0,0,0,0,0,1,10,14,10,18,7,8,4,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0
R1_E3_AMES_240min_letters,"R1_E3_AMES_240min_letters_(0, 5)_1",0,5,1,20,1,0,0,1,0,0,0,0,0,0,47,126,103,56,45,33,18,2,4,10,4,8,7,12,6,2,0,4,3,3,1,3,3,0,4.0
R1_E3_AMES_240min_letters,"R1_E3_AMES_240min_letters_(0, 5)_0",0,5,0,20,2,0,1,2,0,3,2,3,2,0,55,87,70,34,21,49,15,2,10,34,25,9,15,12,4,3,3,5,9,1,4,4,3,0,1.0
R1_E3_AMES_240min_letters,"R1_E3_AMES_240min_letters_(0, 5)_2",0,5,2,20,0,0,0,0,0,0,0,0,0,0,1,30,24,23,13,9,0,0,0,0,3,4,15,15,20,12,17,12,6,8,6,13,9,3,8.0
R1_E3_AMES_240min_letters,"R1_E3_AMES_240min_letters_(2, 4)_2",2,4,2,20,0,0,0,0,0,0,0,1,0,0,26,20,46,40,39,24,13,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0
R1_E3_AMES_240min_letters,"R1_E3_AMES_240min_letters_(2, 4)_1",2,4,1,20,0,0,0,0,0,1,0,1,2,0,158,261,238,271,205,147,398,148,31,19,24,12,12,6,12,3,1,1,1,1,1,2,0,1,1.0
R1_E3_AMES_240min_letters,"R1_E3_AMES_240min_letters_(2, 4)_0",2,4,0,20,1,0,0,0,0,0,0,1,0,0,13,26,22,21,28,17,37,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
R1_E3_AMES_240min_letters,"R1_E3_AMES_240min_letters_(1, 4)_1",1,4,1,20,3,3,9,4,5,5,2,3,2,3,36,129,72,81,92,58,126,91,15,14,7,7,9,16,6,6,15,6,16,11,4,6,7,1,4.0
R1_E3_AMES_240min_letters,"R1_E3_AMES_240min_letters_(1, 4)_0",1,4,0,20,6,4,3,2,8,3,4,5,3,6,32,141,129,132,127,96,115,75,23,28,31,25,25,18,21,22,17,15,20,16,9,12,8,10,7.0
R1_E3_AMES_240min_letters,"R1_E3_AMES_240min_letters_(1, 4)_4",1,4,4,20,0,0,0,0,0,0,0,0,0,0,144,157,123,84,47,23,184,51,1,0,0,1,1,1,0,1,1,1,0,1,0,0,1,0,0.0
R1_E3_AMES_240min_letters,"R1_E3_AMES_240min_letters_(1, 4)_3",1,4,3,20,0,1,0,0,1,1,0,0,0,1,22,25,35,32,26,14,50,30,8,7,3,5,11,10,9,7,8,12,17,6,9,2,2,1,2.0
R1_E3_AMES_240min_letters,"R1_E3_AMES_240min_letters_(1, 4)_2",1,4,2,20,2,0,0,0,0,0,1,0,0,0,32,86,77,94,63,58,131,89,12,6,6,6,4,7,7,4,8,3,13,5,5,3,1,0,1.0
R1_E3_AMES_240min_letters,"R1_E3_AMES_240min_letters_(0, 4)_0",0,4,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
R1_E3_AMES_240min_letters,"R1_E3_AMES_240min_letters_(0, 3)_0",0,3,0,20,1,2,0,0,2,3,1,0,0,1,89,235,193,129,116,94,137,88,91,69,66,40,32,43,32,34,26,28,18,14,5,12,7,3,3.0
R1_E3_AMES_240min_letters,"R1_E3_AMES_240min_letters_(0, 3)_4",0,3,4,20,1,0,0,1,0,0,0,0,0,0,59,102,76,51,65,37,43,18,34,26,9,13,4,10,6,7,6,4,5,5,3,2,3,2,3.0
R1_E3_AMES_240min_letters,"R1_E3_AMES_240min_letters_(0, 3)_3",0,3,3,20,0,0,0,1,1,1,0,0,1,0,9,33,21,26,18,6,28,14,22,10,7,7,5,6,7,12,7,4,3,2,1,1,0,2,0.0
R1_E3_AMES_240min_letters,"R1_E3_AMES_240min_letters_(0, 3)_1",0,3,1,20,0,0,0,0,0,0,0,0,0,0,40,110,64,62,48,23,118,67,44,31,25,23,20,19,15,15,8,15,4,6,6,3,3,3,0.0
R1_E3_AMES_240min_letters,"R1_E3_AMES_240min_letters_(0, 3)_2",0,3,2,20,1,0,0,0,0,0,0,0,0,0,4,17,12,11,10,8,11,8,9,8,3,2,1,2,2,2,0,1,0,0,0,0,0,0,0.0
R1_E3_AMES_240min_letters,"R1_E3_AMES_240min_letters_(1, 3)_0",1,3,0,20,0,0,0,2,2,1,0,0,0,0,25,39,43,60,63,36,55,33,8,0,2,6,1,3,2,0,0,1,1,1,0,1,1,1,1.0
R1_E3_AMES_240min_letters,"R1_E3_AMES_240min_letters_(1, 3)_1",1,3,1,20,0,0,1,1,0,0,0,0,1,0,13,35,51,41,29,22,29,9,1,1,2,0,2,1,0,2,1,0,0,1,1,1,1,1,0.0
R1_E3_AMES_240min_letters,"R1_E3_AMES_240min_letters_(1, 3)_3",1,3,3,20,0,0,0,0,0,0,1,0,0,0,99,170,167,179,176,87,210,84,19,5,9,23,6,6,7,2,1,1,2,0,1,0,0,0,2.0
R1_E3_AMES_240min_letters,"R1_E3_AMES_240min_letters_(1, 3)_2",1,3,2,20,0,1,0,0,0,0,3,1,0,0,28,50,40,48,40,20,140,88,54,35,29,26,14,14,20,5,11,2,0,7,2,0,0,0,2.0
R1_E3_AMES_240min_letters,"R1_E3_AMES_240min_letters_(2, 3)_2",2,3,2,20,0,7,1,1,3,8,2,2,8,3,46,60,72,61,61,59,103,45,21,23,20,18,13,8,9,9,4,1,3,2,2,0,1,0,5.0
R1_E3_AMES_240min_letters,"R1_E3_AMES_240min_letters_(2, 3)_3",2,3,3,20,2,4,1,1,2,4,0,0,1,1,22,29,19,25,28,24,51,33,17,8,7,13,8,3,3,5,1,1,0,0,1,1,3,0,0.0
R1_E3_AMES_240min_letters,"R1_E3_AMES_240min_letters_(2, 3)_1",2,3,1,20,0,3,0,1,1,0,0,0,3,2,68,107,100,119,147,84,213,129,69,29,16,19,13,8,8,7,3,0,0,2,1,0,1,0,1.0
R1_E3_AMES_240min_letters,"R1_E3_AMES_240min_letters_(2, 3)_0",2,3,0,20,0,0,2,1,0,1,1,0,2,0,97,285,273,265,266,159,160,155,129,113,65,57,40,46,47,34,33,23,15,21,16,14,6,10,11.0
R1_E3_AMES_240min_letters,"R1_E3_AMES_240min_letters_(0, 2)_1",0,2,1,20,0,0,0,0,1,0,0,0,0,0,73,167,160,145,130,76,123,95,35,40,27,16,9,11,13,27,12,8,12,2,6,1,0,0,0.0
R1_E3_AMES_240min_letters,"R1_E3_AMES_240min_letters_(0, 2)_2",0,2,2,20,0,0,0,0,0,0,0,0,0,0,65,167,150,148,79,37,124,63,34,26,19,17,15,8,6,3,2,0,0,1,0,2,1,0,0.0
R1_E3_AMES_240min_letters,"R1_E3_AMES_240min_letters_(0, 2)_3",0,2,3,20,0,0,0,1,0,0,0,0,0,0,10,30,32,24,22,14,1,2,0,0,0,2,2,0,0,0,0,0,0,0,0,1,1,1,0.0
R1_E3_AMES_240min_letters,"R1_E3_AMES_240min_letters_(0, 2)_0",0,2,0,20,0,0,0,0,0,0,0,0,0,0,14,58,53,33,32,12,127,56,43,32,33,34,29,17,12,4,5,1,2,1,1,1,1,0,1.0
R1_E3_AMES_240min_letters,"R1_E3_AMES_240min_letters_(1, 2)_0",1,2,0,20,3,2,3,3,6,3,3,3,6,2,20,30,29,15,14,11,39,86,22,10,13,15,7,7,11,7,7,6,7,5,10,6,8,5,5.0
R1_E3_AMES_240min_letters,"R1_E3_AMES_240min_letters_(1, 2)_1",1,2,1,20,2,3,2,0,5,2,2,1,1,2,23,34,26,27,22,11,46,55,16,10,6,6,9,10,3,5,10,6,3,8,2,5,2,6,2.0
R1_E3_AMES_240min_letters,"R1_E3_AMES_240min_letters_(1, 2)_2",1,2,2,20,0,1,0,1,1,1,0,0,0,0,75,131,118,124,100,66,94,81,15,13,12,4,3,7,4,3,2,4,2,2,3,2,2,2,0.0
R1_E3_AMES_240min_letters,"R1_E3_AMES_240min_letters_(1, 2)_3",1,2,3,20,0,1,0,0,0,0,2,0,0,0,92,219,176,168,161,122,285,175,102,97,66,57,36,42,25,27,21,18,11,9,10,6,4,3,2.0
R1_E3_AMES_240min_letters,"R1_E3_AMES_240min_letters_(0, 1)_5",0,1,5,20,0,0,2,4,0,0,1,0,0,0,30,74,94,82,69,56,79,55,30,17,5,11,13,1,5,3,2,4,5,5,3,5,5,0,3.0
R1_E3_AMES_240min_letters,"R1_E3_AMES_240min_letters_(0, 1)_3",0,1,3,20,0,1,1,0,0,0,0,0,0,0,44,101,77,73,54,35,45,66,33,16,10,9,8,3,8,0,1,1,1,4,0,0,1,1,1.0
R1_E3_AMES_240min_letters,"R1_E3_AMES_240min_letters_(0, 1)_0",0,1,0,20,1,0,1,0,0,0,0,0,0,2,12,40,39,25,11,14,19,11,10,11,7,4,1,3,1,0,2,2,0,2,0,0,1,0,1.0
R1_E3_AMES_240min_letters,"R1_E3_AMES_240min_letters_(0, 1)_2",0,1,2,20,0,0,1,2,0,0,1,0,0,0,65,126,143,131,86,59,105,61,38,25,8,9,7,3,0,3,1,3,0,3,1,0,0,0,1.0
R1_E3_AMES_240min_letters,"R1_E3_AMES_240min_letters_(0, 1)_4",0,1,4,20,0,0,0,0,0,0,0,0,0,0,4,4,5,5,2,5,4,5,4,1,2,0,0,2,0,0,0,0,0,0,0,1,0,0,0.0
R1_E3_AMES_240min_letters,"R1_E3_AMES_240min_letters_(0, 1)_1",0,1,1,20,3,1,1,2,0,1,2,1,2,1,6,4,1,3,3,7,6,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,2,0,0.0
R1_E3_AMES_240min_letters,"R1_E3_AMES_240min_letters_(0, 1)_6",0,1,6,20,0,0,0,1,2,2,1,2,0,0,1,0,4,4,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1.0
R1_E3_AMES_240min_letters,"R1_E3_AMES_240min_letters_(1, 1)_0",1,1,0,20,0,0,1,0,0,0,0,0,0,1,138,266,194,220,162,94,295,108,26,17,14,6,22,11,11,12,9,6,4,4,6,1,2,2,4.0
R1_E3_AMES_240min_letters,"R1_E3_AMES_240min_letters_(1, 1)_1",1,1,1,20,0,2,0,0,0,0,0,1,0,0,41,87,71,71,68,32,78,69,42,31,17,22,19,7,4,7,8,10,7,10,2,0,2,1,0.0
R1_E3_AMES_240min_letters,"R1_E3_AMES_240min_letters_(1, 1)_2",1,1,2,20,0,0,0,1,1,0,1,0,0,0,35,57,42,31,22,9,48,25,3,0,1,0,2,1,0,0,0,1,1,0,0,0,0,0,0.0
R1_E3_AMES_240min_letters,"R1_E3_AMES_240min_letters_(1, 1)_3",1,1,3,20,0,0,0,1,1,1,0,0,1,1,3,23,20,11,1,0,34,20,2,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0.0
R1_E3_AMES_240min_letters,"R1_E3_AMES_240min_letters_(2, 2)_0",2,2,0,20,1,2,4,2,2,5,2,2,3,2,34,148,149,140,150,96,120,35,24,11,12,16,10,8,9,10,7,7,8,4,4,6,5,5,8.0
R1_E3_AMES_240min_letters,"R1_E3_AMES_240min_letters_(2, 2)_1",2,2,1,20,0,0,0,0,0,0,0,0,0,0,190,327,235,223,215,132,350,216,36,31,36,18,13,5,4,1,3,0,0,1,0,0,2,0,0.0
R1_E3_AMES_240min_letters,"R1_E3_AMES_240min_letters_(1, 0)_0",1,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0
R1_E3_AMES_240min_letters,"R1_E3_AMES_240min_letters_(2, 1)_0",2,1,0,20,2,0,2,1,0,0,0,0,3,2,48,144,130,139,104,63,250,166,67,47,41,47,28,33,30,26,20,22,11,9,7,7,1,5,4.0
R1_E3_AMES_240min_letters,"R1_E3_AMES_240min_letters_(2, 1)_1",2,1,1,20,1,0,0,1,0,0,0,0,0,0,140,269,178,133,144,101,216,43,14,12,21,12,8,5,2,2,4,1,1,1,0,0,0,0,0.0
R1_E3_AMES_240min_letters,"R1_E3_AMES_240min_letters_(2, 1)_2",2,1,2,20,0,0,0,0,0,0,0,0,0,0,5,18,3,0,0,19,11,0,28,26,14,3,3,2,0,0,0,0,0,1,0,0,0,0,0.0
R1_E3_AMES_240min_letters,"R1_E3_AMES_240min_letters_(2, 0)_0",2,0,0,20,3,4,3,2,1,0,3,1,3,2,176,379,302,257,193,123,165,124,70,20,17,11,7,8,8,8,5,4,5,4,3,5,3,0,3.0
